date,anz,cba,mqg,nab,wbc,banks,areit,asx,audusd,comm,dspread,tspread,bills,ivol,anzW,anzD,anzL,cbaW,cbaD,cbaL,mqgW,mqgD,mqgL,nabW,nabD,nabL,wbcW,wbcD,wbcL
20080107,-2.642275662,-1.457807334,-2.485658388,-2.778655951,-1.770178531,-2.082004389,-3.326054217,-2.329097073,-0.878249158,-0.600999142,-2,-4.5,-1,24.751,51238821.44,444950000,9.683845325,75139807.6,462816000,7.159398257,19144676.62,157703000,9.237433471,59306867.4,625869000,11.55306118,50994759,421072000,9.25716227
20080108,0.244144965,0.922200029,-1.236410603,-0.782676058,0.386171197,0.274672629,-1.152092992,-0.544892957,0.480000922,0.250497821,4,3.5,2,24.455,51354008,444950000,9.664367541,75836033.09,462816000,7.102850863,18906781.86,157703000,9.341081056,58833065.98,625869000,11.63804834,51182585,421072000,9.226860757
20080109,-1.486798511,-1.553603031,-1.108392916,-1.153527322,-1.051197749,-1.371515306,-0.228632191,-0.661737381,0.568441731,-0.392742811,1,-0.5,1,26.079,50586097.6,444950000,9.795894942,74666899.72,462816000,7.198409225,18694921.23,157703000,9.435606551,58146870.82,625869000,11.76358867,50637889.6,421072000,9.315354438
20080110,-0.894981992,0.193475157,2.273469571,-0.741673456,-1.325364018,-0.573871616,-1.586038284,-0.148322133,0.215163437,-1.196656698,-1,-1.5,2,25.695,50125351.36,444950000,9.876745757,74811399.35,462816000,7.18643688,19121314.95,157703000,9.247497644,57705745.36,625869000,11.84586978,49961716,421072000,9.427893069
20080111,-1.484611057,-1.879050501,-1.992942569,-0.320467358,-2.262090412,-1.496402236,-2.82629383,-1.609933526,1.2701795,-0.038601484,-2,1.5,-1,26.004,49376638.72,444950000,10.01134649,73418948.37,462816000,7.303767764,18740516.67,157703000,9.415082827,57509689.6,625869000,11.88284434,48834760,421072000,9.622382909
20080114,-0.135266558,-0.34027952,1.748620696,-0.065332849,-1.452699222,-0.536796871,-1.235692844,-0.026774213,-0.011170064,0.536594924,6,-2.5,-2.5,26.613,49299847.68,444950000,10.02538285,73169358.1,462816000,7.325270742,19067674.86,157703000,9.270699032,57460675.66,625869000,11.8921274,48121021.2,421072000,9.750271493
20080115,1.604010149,-1.355815296,-1.683645546,1.794983222,0.797159627,0.590922398,-2.05917406,-0.335706197,0.556980386,-0.372679756,0,-1.5,0.5,27.476,50086955.84,444950000,9.883550468,72184133.35,462816000,7.411602918,18746342.78,157703000,9.412467532,58489968.4,625869000,11.7004503,48496673.2,421072000,9.682492472
20080116,-0.556433697,-4.105213262,-5.343736543,-2.985471937,-1.580845713,-2.529333616,-0.369918042,-2.554172498,-1.759444726,0.375276537,1,-9.5,1,27.431,49798989.44,444950000,9.934920267,69281004.42,462816000,7.680272665,17769154.96,157703000,9.875098469,56758142.52,625869000,12.02694648,47726586.6,421072000,9.822587786
20080117,1.017320448,-2.320707739,0.890883605,1.816987036,1.115479604,0.217733789,1.045413696,-0.233582803,-0.510060613,-0.813731595,0,6,-2,26.17,50298131.2,444950000,9.846253119,67691508.49,462816000,7.837135267,17924787.59,157703000,9.798040101,57787435.26,625869000,11.83053777,48252499.4,421072000,9.726428791
20080118,2.767538605,3.189138639,2.077422479,2.50445703,3.311838191,2.756667114,-0.545476632,-0.846753048,-0.398520311,0.806735406,1,6.5,-4,25.397,51699567.68,444950000,9.606454947,69885275.6,462816000,7.622510908,18298017.5,157703000,9.618583951,59241515.48,625869000,11.56470272,49867803,421072000,9.443764808
20080121,-2.728185589,-4.655481822,-3.729017086,-2.947055325,-2.962346031,-3.401995721,-1.532138484,-2.945820462,-0.034232898,2.032010609,2,-10,8,28.197,50305152.8,444950000,9.845018358,66706283.74,462816000,7.938116982,17625173.82,157703000,9.947599703,57509689.6,625869000,11.88284434,48402760.2,421072000,9.699338597
20080122,-7.301279927,-3.874611031,-12.1143285,-6.73605621,-5.033273477,-5.749460266,-6.513297638,-7.31375428,-2.133998738,-2.177636307,0,-6,-9.5,33.084,46753071.4,444950000,10.51702181,64170972.05,462816000,8.212232965,15610780.96,157703000,11.10218518,53751954.2,625869000,12.64365109,46017370,421072000,10.1502839
20080123,3.531254767,2.066495711,1.319261963,-1.478996365,2.916408746,1.811032796,1.471264487,4.255208324,0.708687253,-1.963038306,-2,3.5,7,33.186,48423509.68,444950000,10.18871852,65510877.71,462816000,8.064719878,15814631.32,157703000,10.97196816,52951393.18,625869000,12.81968901,47369717.2,421072000,9.889054546
20080124,3.142961965,1.748932391,8.269623295,4.072127159,1.515102237,2.510235464,6.559302102,3.059025149,1.242537845,0.825929518,1,-0.5,7,33.503,49959544.88,444950000,9.906206033,66666874.75,462816000,7.942218332,17174605.84,157703000,10.18233591,55140682.5,625869000,12.35040358,48083456,421072000,9.757107642
20080125,5.514687933,5.668735258,7.522814179,7.824910455,3.81332456,5.836255623,5.342515114,4.893651518,1.148196551,0.782477619,0,9.5,5.5,31.557,52782009.56,444950000,9.429955656,70555228.43,462816000,7.559627264,18513057.2,157703000,9.518474195,59617289.02,625869000,11.49811238,49942933.4,421072000,9.431062642
20080128,0.019001808,0,0.019044554,0.019187955,0.018967331,0,0,0,0,0.723922988,-8.88E-14,0,0,31.557,52782009.56,444950000,9.429955656,70555228.43,462816000,7.559627264,18513057.2,157703000,9.518474195,59617289.02,625869000,11.49811238,49942933.4,421072000,9.431062642
20080129,-3.836778102,-3.794482768,-5.904786255,-2.928145022,-1.267801067,-3.069176645,-3.75962108,-2.485649387,0.259637782,0.600129814,2,-14.5,3,35.937,50785163.8,444950000,9.76141705,67927962.43,462816000,7.813335531,17449030,157703000,10.0379236,57885463.14,625869000,11.81219647,49304325,421072000,9.540264977
20080130,-1.73433769,-5.383153497,0.403900513,-5.01502338,-2.487691783,-3.882425168,-1.905042197,-1.72439432,0.123936695,-0.199066489,0,-1.5,0,36.716,49901943.56,444950000,9.916486378,64368017,462816000,8.190154701,17516294.33,157703000,10.00321706,55042654.62,625869000,12.37061801,48083456,421072000,9.757107642
20080131,0.097030336,0.812841554,-0.440826463,2.685515887,-0.058425793,0.649392261,0.904999745,0.559828765,0.033774276,0.225758513,-1,-1,3.5,39.728,49940344.44,444950000,9.90963018,64893470.2,462816000,8.131934824,17435801.97,157703000,10.0447804,56536815.2,625869000,12.07011419,48045890.8,421072000,9.763954482
20080201,3.346830035,3.422722543,5.990292225,2.305555771,3.627806454,3.168821742,3.445334352,3.35322859,0.751335186,-2.246519992,0,-0.5,5,34.154,51629983.16,444950000,9.618054331,67152918.96,462816000,7.891971446,18621778.47,157703000,9.46873999,57844024.8,625869000,11.81994211,49811455.2,421072000,9.453316578
20080204,-0.689523072,-4.235564097,-0.155013332,-3.457396549,-1.042243398,-2.413797592,1.131296792,0.418504849,1.055741317,0.112616722,0,-1,8,36.408,51265174.8,444950000,9.67938131,64368017,462816000,8.190154701,18589639.48,157703000,9.483381306,55866870.28,625869000,12.2028649,49285542.4,421072000,9.543519651
20080205,-1.11015655,1.659678882,-2.510090749,-1.600890278,-1.284753857,-0.542826206,-2.803494873,-1.278318596,0.253933341,0.376685276,2,-2.5,-3,35.937,50689161.6,444950000,9.778010643,65445196.06,462816000,8.071810123,18125437.75,157703000,9.700645038,54968163.68,625869000,12.38602708,48646934,421072000,9.655673963
20080206,-3.683580337,-2.582093414,-9.43548273,-2.56835404,-1.929410742,-2.592672846,-4.570278715,-3.220041326,-1.242665497,0.391549263,2,-5,-1,37.185,48845919.36,444950000,10.10925633,63776882.15,462816000,8.256798771,16489960.24,157703000,10.56357673,53562913.36,625869000,12.6847453,47707804,421072000,9.826061246
20080207,-1.723713343,0.554365677,1.321618106,0.082256859,-3.098607028,-1.05876351,-0.083868614,-0.225378843,-0.357902183,1.535107406,1,0.5,2.5,34.689,48001100,444950000,10.26957924,64131563.06,462816000,8.216664898,16707316.88,157703000,10.43915777,53595593.6,625869000,12.67762045,46242761.2,421072000,10.10568463
20080208,2.392031958,2.667750128,0.985666826,1.923489882,1.431776819,2.210300386,2.422302983,1.089048547,0.290893022,1.745106237,1,4.5,3,32.897,49153126.4,444950000,10.05232348,65865558.62,462816000,8.026676911,16869273.37,157703000,10.34853545,54625021.16,625869000,12.45755163,46900152.2,421072000,9.978051888
20080211,-3.153803488,-2.811103005,-3.927775464,-4.349903277,-2.699172615,-3.250133496,-0.500498702,-2.06433704,0.723551885,-0.167457593,-1,-8.5,11,34.486,47617091.2,444950000,10.34433391,64153683.75,462816000,8.214176536,16216213.7,157703000,10.72501984,52288384,625869000,12.96956096,45641718,421072000,10.22559488
20080212,2.016741959,1.324243286,-1.099922899,0.644759019,-0.226407684,0.959782158,3.072910474,1.266545466,0.276901102,-1.357939476,-1,-3.5,4.5,33.744,48577113.2,444950000,10.15966328,65009066.2,462816000,8.11925316,16035373.32,157703000,10.83469463,52615186.4,625869000,12.89521586,45529022.4,421072000,10.24843051
20080213,-6.089913288,-6.696704193,-4.381568777,-5.72932063,-4.148267371,-5.875141421,-1.877405937,-1.182146993,-0.044252684,1.418083964,-2,1.5,1,33.921,45697047.2,444950000,10.73695298,60797952.6,462816000,8.612361604,15344397.86,157703000,11.27756197,49673964.8,625869000,13.59953786,43669545,421072000,10.64223465
20080214,2.6749805,1.822721764,3.394025421,3.290628267,3.86017442,2.867515492,1.50941925,2.542221399,-0.121795952,0.894197092,2,0,8,31.554,46925875.36,444950000,10.48197549,61916529.65,462816000,8.474837537,15870725.97,157703000,10.93672251,51324316.92,625869000,13.19439512,45378761.6,421072000,10.27905446
20080215,-2.170589801,-1.434386588,-5.752566483,-2.459137645,-3.345694829,-2.401813235,-1.328090065,-1.38241204,0.177108747,-0.495143364,-1,-4,3.5,33.379,45928910.28,444950000,10.68779789,61034827.74,462816000,8.582818157,14980191.16,157703000,11.52743575,50066127.68,625869000,13.50084696,43876153.6,421072000,10.59683029
20080218,-6.232765462,-2.732095274,0.02361054,-3.734030991,-3.728544308,-3.847451519,0.331359364,-0.706018353,0.99043398,-0.632095468,1,4.5,1,34.107,43143593.68,444950000,11.31323453,57902812,462816000,8.992979685,14980354.91,157703000,11.52732068,48219694.12,625869000,13.9795307,42260850,421072000,10.96364247
20080219,0.64452991,2.845801201,2.232287658,3.191521032,2.869601918,2.405846298,2.355803715,1.086980041,0.687512939,1.975948643,0,3.5,6,32.318,43412520.8,444950000,11.24934723,59574097.71,462816000,8.768745441,15315147.91,157703000,11.29719079,49772005.52,625869000,13.57471933,43481719,421072000,10.68388577
20080220,-2.666937022,-4.379726644,-7.362431161,-2.975574893,-3.047915692,-3.257252552,-3.490158761,-2.180054606,-0.446891582,0.777997148,0,-2,-5,33.127,42259976,444950000,11.52887489,57021110.09,462816000,9.116572955,14224667.04,157703000,12.08658639,48301394.72,625869000,13.95757615,42166937,421072000,10.98583321
20080221,0.023775631,0.276273828,2.645963473,-0.010167791,2.659265994,0.625218645,-0.788527399,1.58488052,0.31630064,0.180078158,1,4,-1.5,33.372,42259976,444950000,11.52887489,57179026.85,462816000,9.094156643,14602711.44,157703000,11.7995697,48285054.6,625869000,13.96196111,43293893,421072000,10.72589829
20080222,1.646444676,-1.999254098,1.491817027,-3.278172868,-2.52610505,-1.48973891,-2.84563105,-0.42092015,0.217556923,0.355983516,1,-6,0,34.569,42951502.88,444950000,11.35935812,56047290.07,462816000,9.257598172,14818933.6,157703000,11.64199383,46716403.08,625869000,14.3972001,42204502.2,421072000,10.97694507
20080225,1.090767352,4.768207956,1.03794,1.860851942,4.588541731,3.171539952,-0.988475616,1.269571172,0.368763975,0.055271108,0,3.5,3.5,33.682,43412520.8,444950000,11.24934723,58784513.91,462816000,8.873093936,14970086.43,157703000,11.53454171,47582429.44,625869000,14.1533637,44176675.2,421072000,10.53154573
20080226,1.21051609,2.629419286,5.597243646,3.366451943,1.999548145,2.395528855,1.635164,0.882957932,0.50753308,0.813779821,0,-6,3,32.021,43931165.96,444950000,11.12834488,60350521.78,462816000,8.668798651,15828737.32,157703000,10.96308151,49200101.32,625869000,13.72088844,45059457.4,421072000,10.34480849
20080227,2.952144206,1.191951196,2.44726536,3.99422231,2.327982989,2.398214857,1.800329517,1.809749129,0.708385489,-0.507688454,-1,-1,2,29.578,45237383.4,444950000,10.83589161,61074306.93,462816000,8.577916529,16217690.81,157703000,10.72413408,51193595.96,625869000,13.22553306,46111283,421072000,10.13164789
20080228,-3.65294619,-5.218613202,-5.169959698,-4.414599837,-3.039428751,-4.229137555,-1.025932318,-1.975341839,0.80954852,0.804343974,1,-13.5,15,29.599,43604611.6,444950000,11.20419593,57968610.65,462816000,8.983907063,15399088.4,157703000,11.24106076,48971339.64,625869000,13.78031201,44721370.6,421072000,10.41545383
20080229,-3.108469245,-4.457038688,-6.177565441,-3.784352048,-2.057721301,-3.722014897,-2.494024711,-1.357718409,0.423460298,0.850454078,2,-17.5,-5,31.814,42259976,444950000,11.52887489,55441942.49,462816000,9.347759462,14474162.8,157703000,11.89548337,47141246.2,625869000,14.27646277,43801023.2,421072000,10.61329141
20080303,-4.960943537,-5.18792693,-4.965510113,-5.937121457,-2.452564922,-4.707401629,-4.535607558,-2.776691428,-1.38285365,0.87045102,0,-4,1.5,35.087,40204604.44,444950000,12.06714035,52638920,462816000,9.792277653,13771030.89,157703000,12.45179335,44414539.02,625869000,15.0915343,42730415,421072000,10.8541519
20080304,2.431851977,0,-0.465978288,1.195957153,-0.021755943,0.731407886,-0.890935403,-0.405239083,-0.698664636,-1.150126805,0,-2.5,-1.5,35.437,41184267.52,444950000,11.80388281,52638920,462816000,9.792277653,13703591.5,157703000,12.50815099,44937447.5,625869000,14.92756008,42711632.4,421072000,10.8584853
20080305,-0.583616304,-0.124999631,-4.40486304,2.183166451,-1.350190839,-0.248782792,1.312272407,-0.029000314,-0.183535814,2.2565993,1,-0.5,1.5,34.604,40934549.48,444950000,11.86979106,52573121.35,462816000,9.803281755,13109529.68,157703000,13.0296459,45917900.9,625869000,14.63017446,42129371.8,421072000,10.99473721
20080306,-0.540058038,1.540152174,-3.217354792,1.297632024,-1.323658642,0.444029495,2.17067219,1.098146255,1.053433368,-0.980538638,1,2.5,6.5,32.512,40704040.52,444950000,11.93134722,53389024.61,462816000,9.668747994,12691001.11,157703000,13.42636406,46506172.94,625869000,14.45776185,41565893.8,421072000,11.13022845
20080307,-4.462256051,-3.053089175,-3.369901039,-5.499878374,-4.552848032,-4.046090702,-6.221336851,-3.178553073,-0.675931976,-0.621033832,1,-9,-5,34.841,38917596.08,444950000,12.43313166,51783537.55,462816000,9.937512227,12267063.48,157703000,13.85580695,44006016.77,625869000,15.22235062,39706416.4,421072000,11.60463366
20080310,-1.315492799,-1.665848421,1.057866645,-1.583211454,-0.545357034,-1.260678647,0.884013936,-1.599810565,-0.096935761,1.447715721,2,-15.5,12.5,34.4,38398950.92,444950000,12.58755615,50928155.1,462816000,10.08762548,12393970.2,157703000,13.72417131,43303358.5,625869000,15.45312839,39481025.2,421072000,11.66517391
20080311,4.237291406,2.450317665,2.395370526,2.632983188,4.260947905,3.346865715,-1.615474967,-0.886794417,-0.898420288,-0.253735052,1,17,-3.5,33.538,40050931.8,444950000,12.1096042,52191489.18,462816000,9.867652701,12691001.11,157703000,13.42636406,44447220.8,625869000,15.08117288,41190241.8,421072000,11.2226154
20080312,5.619570753,5.303084963,7.208014741,4.165647927,5.909652023,5.347308237,1.740043777,2.388699995,1.274866013,-0.084638035,-3,-19.5,3.5,33.869,42356021.4,444950000,11.50499989,55033990.86,462816000,9.409639075,13636074.49,157703000,12.5651319,46326423.15,625869000,14.50997892,43688327.6,421072000,10.63808924
20080313,-2.641282217,-5.707324425,-8.763520177,-3.858292913,-2.679413001,-3.919886961,-1.538214075,-2.341414008,0.449872224,-0.424883644,3,30.5,-21.5,36.363,41250568.64,444950000,11.78651797,51980933.5,462816000,9.903572307,12488477.54,157703000,13.62788034,44561607.03,625869000,15.04502759,42523806.4,421072000,10.90202984
20080314,0.627903766,0.681286579,2.694153279,1.445275229,1.599540716,1.122555712,1.703874974,1.42521127,0.819545857,-1.055737916,3,-8,-4.5,35.1,41500339.2,444950000,11.72159911,52336246.21,462816000,9.843125625,12826007.67,157703000,13.29556415,45198901.74,625869000,14.84699574,43199980,421072000,10.74704155
20080317,-5.00644019,-6.278393799,-6.49500817,-2.946085237,-3.023414403,-4.328187136,-5.364653051,-2.324710093,-1.786048226,-2.51826917,-4,-6.5,-8.5,38.939,39463748.48,444950000,12.27490462,49151591.55,462816000,10.41609387,12015940.84,157703000,14.12448206,43875289.65,625869000,15.26472634,41903980.6,421072000,11.04849644
20080318,2.23977906,0.587452325,1.301684854,3.286260005,0.781577212,1.874708433,2.448093486,-0.016472438,-0.541009759,0.984416527,-1,9.5,0,37.803,40347552,444950000,12.02793052,49441105.61,462816000,10.36095571,12169865.35,157703000,13.95848356,45329628.86,625869000,14.80706209,42223284.8,421072000,10.97250692
20080319,7.763182343,6.267361746,12.87463059,7.186710171,6.563808381,6.958490195,5.406351797,3.925847027,1.164936052,-3.630017659,0,11,0.5,32.052,43594569.28,444950000,11.20654653,52638920,462816000,9.792277653,13838598.06,157703000,12.3958798,48791420.8,625869000,13.82743953,45078240,421072000,10.34091482
20080320,1.292775912,-1.765628187,-3.447910134,-2.318615711,0.436684679,-0.615675437,-1.09107684,-3.049253956,-1.85080233,0.754130403,3,-9.5,-1,34.827,44151749.76,444950000,11.07774329,51717738.9,462816000,9.948883107,13366061.37,157703000,12.79876373,47661686.56,625869000,14.13149083,45266066,421072000,10.30215584
20080321,0.022762998,0,0.026311373,0.024065046,0.020893909,0,0,0,0,0,1,0,0,34.827,44151749.76,444950000,11.07774329,51717738.9,462816000,9.948883107,13366061.37,157703000,12.79876373,47661686.56,625869000,14.13149083,45266066,421072000,10.30215584
20080324,0.022757818,0,0.025397517,0.024059256,0.020889544,0,0,0,0,-0.042358284,0,0,0,34.827,44151749.76,444950000,11.07774329,51717738.9,462816000,9.948883107,13366061.37,157703000,12.79876373,47661686.56,625869000,14.13149083,45266066,421072000,10.30215584
20080325,5.730084962,7.710810395,11.10318178,5.014681911,2.883516567,5.662105852,2.903444511,3.69859205,-0.415983085,1.069554388,0,15.5,0.5,33.834,46745520.96,444950000,10.51855902,55863053.85,462816000,9.284831711,14932186.89,157703000,11.56127955,50101257.6,625869000,13.49208164,46580848,421072000,10.03959499
20080326,-0.845211291,1.542639332,-2.1328192,-0.797257656,0.020291614,-0.188249521,2.248481443,1.177553335,0.525165321,0.874684787,0,-2,-1.5,29.732,46342045.44,444950000,10.60143204,56731596.03,462816000,9.157993647,14613547.25,157703000,11.79156192,49691933.6,625869000,13.59498181,46580848,421072000,10.03959499
20080327,-1.103795686,-1.873124063,0.355889934,1.332114666,-0.870646993,-0.64681556,-1.127900424,-0.179754976,0.446405009,0.678781763,0,-7.5,0,29.256,45823291.2,444950000,10.7101275,55678817.63,462816000,9.312245477,14662146.31,157703000,11.75579227,50346852,625869000,13.43114465,46167630.8,421072000,10.12050267
20080328,-2.826849063,0.940947709,-2.815222908,-2.579307132,-2.784275274,-1.843043926,-0.723813752,-0.382881459,0.217037524,-1.199252043,0,5,7.5,29.786,44536012.16,444950000,10.99079124,56205206.83,462816000,9.23439724,14251717.58,157703000,12.06554344,49053388.16,625869000,13.75893518,44890414,421072000,10.37999814
20080331,-2.732312793,-2.130162935,0.100222536,0.655357508,-0.608333498,-1.099228319,2.703820138,0.087914312,-0.488998529,-1.087613885,1,-11,0.5,29.916,43325585.6,444950000,11.26991312,55020831.13,462816000,9.411650469,14262508.22,157703000,12.05717154,49364474.4,625869000,13.67853062,44608675,421072000,10.43924024
20080401,-0.599433775,0.667748808,-1.751283257,-3.417572701,-1.463223583,-1.054682586,-0.445048664,0.121577779,-0.853303504,-0.001561721,-8.88E-14,3,-5,28.879,43056601.92,444950000,11.33407144,55389303.57,462816000,9.355692709,14011413.04,139410000,10.94974594,47694432.48,625869000,14.12247504,43951284,421072000,10.58042545
20080402,4.941649752,5.095082407,9.449934092,4.618787464,6.313693649,5.240396198,2.662541933,2.615700111,-0.25301152,0.850639951,1,12,2.5,27.464,45227684.48,444950000,10.83800089,58284444.17,462816000,8.940643624,15396596.28,139410000,10.05459866,49937528,625869000,13.53303928,46806239.2,421072000,9.996065636
20080403,2.538589912,2.497303308,2.036131261,4.572506748,2.711936901,3.05445316,0.248769274,1.908076307,0.680573428,-0.562811628,0,-6,2.5,24.342,46381726.96,444950000,10.59321761,59758333.93,462816000,8.744794233,15709826.88,139410000,9.874063417,52262488.32,625869000,12.97549179,48083456,421072000,9.757107642
20080404,-2.409784757,0.153827018,-3.261937245,-2.580029011,-1.833035194,-1.62820829,-0.114735018,0.194099225,-0.262898607,0.433208382,-1,3.5,1,25.438,45267335.84,444950000,10.82938341,59850452.04,462816000,8.732873925,15202200.01,139410000,10.17038323,50919905.6,625869000,13.29124431,47200673.8,421072000,9.9208896
20080407,-6.781592461,-3.172128811,0.977904168,-4.784605863,-4.039776569,-4.635958381,0.703553676,0.111836778,1.014904766,0.648203271,3,-9.5,1.5,26.35,42289221.64,444950000,11.52159351,57981770.38,462816000,8.98209501,15347997.22,139410000,10.08326983,48529453.44,625869000,13.89668347,45322413.8,421072000,10.29059078
20080408,-1.53266896,-2.040270898,-0.242198682,0.393938746,-2.411660161,-1.383490507,1.129543604,-0.955612216,0.670925577,-0.858562797,-1,2.5,3,26.7,41635957.88,444950000,11.6866762,56810554.41,462816000,9.146655226,15307497.99,139410000,10.10730154,48709556,625869000,13.84899825,44233023,421072000,10.51940364
20080409,-3.306413895,-3.105643644,-2.458855172,-3.603680831,-1.604868425,-2.685021485,-2.934519643,-0.925940574,0.323032476,2.342103834,-1,-7,1.5,27.632,40271789.44,444950000,12.04867716,55073470.05,462816000,9.40361066,14932186.89,139410000,10.33620782,46974022.24,625869000,14.32372597,43519284.2,421072000,10.67552679
20080410,-1.852734041,-1.783864768,-5.266320638,0.059206358,-2.55724859,-1.699434162,-3.246200868,-1.345868249,0.09670661,-0.456267789,-8.88E-14,8.88E-14,-3,29.268,39522457.48,444950000,12.25815621,54099650.03,462816000,9.55487974,14162619.29,139410000,10.84351814,47000181.9,625869000,14.31631017,42411110.8,421072000,10.9283417
20080411,1.807660256,0.775373378,4.388173403,1.09846722,-0.110480257,0.692501328,-0.374083611,-0.130201112,0.075151649,-0.534744898,8.88E-14,10,-2.5,27.846,40233362.16,444950000,12.05922986,54941524.47,462816000,9.423792468,14794462.08,139410000,10.42312057,47507849.37,625869000,14.17401247,42354763,421072000,10.94155014
20080414,-2.342181503,-2.295138379,-3.108740632,-1.749021862,-0.377448171,-1.808729972,-2.126921187,-1.792782361,-0.970567308,1.389772923,1,-14,-1,29.766,39291893.8,444950000,12.32421874,53694963.21,462816000,9.619355938,14338125.08,139410000,10.72302859,46672654.5,625869000,14.40975796,42185719.6,421072000,10.98138716
20080415,-0.219171181,2.65631339,5.233067556,-0.326871315,0.422102863,0.906327754,2.327984234,1.079521644,0.712669035,0.93705758,1,3.5,0.5,27.34,39195825.6,444950000,12.35197418,55140443.82,462816000,9.393403606,15104974.42,139410000,10.22940987,46508890.8,625869000,14.45697541,42354763,421072000,10.94155014
20080416,1.533380035,1.100358162,3.621001329,0.551273785,-0.199382787,0.771704202,1.596523847,1.285494668,-0.236992463,-0.550052745,0,10.5,0,26.463,39791448.44,444950000,12.18205085,55750463.16,462816000,9.301563319,15658537.02,139410000,9.903130596,46754536.35,625869000,14.38627327,42260850,421072000,10.96364247
20080417,0.07349419,0.993931617,1.765520512,-0.748929701,0.111099576,0.074897851,-0.28591443,0.885755291,1.147404149,0.147358896,-2,1.5,2.5,24.048,39810662.08,444950000,12.17665411,56307437.34,462816000,9.219447055,15933959.19,139410000,9.749237925,46394256.21,625869000,14.49022597,42298415.2,421072000,10.95479377
20080418,-3.260918422,-1.902076996,-0.811630408,-2.115333391,-0.869506089,-2.080398058,-1.239611582,-1.63122601,0.053296382,0.822149449,1,6,-2.5,25.288,38523348.2,444950000,12.55013831,55246534.14,462816000,9.377285692,15801643.42,139410000,9.822500058,45411674.01,625869000,14.7821169,41922763.2,421072000,11.04399443
20080421,7.006773193,5.237220591,3.100423158,6.041685807,6.35739128,5.912003691,3.298070741,3.094233031,0.170357792,-2.507550455,-5,7,1.5,24.059,41309326,444950000,11.7711755,58217063.1,462816000,8.949834213,16295788.85,139410000,9.554970937,48228409.65,625869000,13.97718512,44665022.8,421072000,10.42733203
20080422,-1.663863726,0.227388658,-0.559859493,-0.146098124,2.635399666,0.362723353,-0.983818112,-0.639678665,0.170068068,1.154117815,-2,-4.5,-4.5,24.572,40617634.96,444950000,11.95460138,58349676,462816000,8.931766408,16201281.51,139410000,9.604874861,48146527.8,625869000,13.99925516,45848326.6,421072000,10.18402112
20080423,4.147553991,0.43095334,1.313010079,2.076929645,2.448403071,2.178461242,0.661804932,1.574692323,0.85655893,-0.618119,4,0.5,4.5,23.154,42327648.92,444950000,11.51204145,58601640.51,462816000,8.897662864,16411904.93,139410000,9.494443554,49145486.37,625869000,13.73502505,46975282.6,421072000,9.963692748
20080424,-2.364397651,-1.573668596,-2.292474756,-2.370449112,-0.460619159,-1.624062702,-1.497287253,-1.166847896,-0.242475476,-0.760273937,0,8,-4,23.987,41330475.54,444950000,11.76566369,57686611.5,462816000,9.022936137,16036566.37,139410000,9.693257446,47982764.1,625869000,14.04362122,46749891.4,421072000,10.00690862
20080425,0.024297755,0,0.02180361,0.02384327,0.020258991,0,0,0,0,1.328636312,-1,0,0,23.987,41330475.54,444950000,11.76566369,57686611.5,462816000,9.022936137,16036566.37,139410000,9.693257446,47982764.1,625869000,14.04362122,46749891.4,421072000,10.00690862
20080428,3.180999226,2.721222173,5.524166132,3.214007303,1.178331353,2.588297772,1.793999345,0.279903882,-1.114483753,0.04730361,1,5.5,-3.5,24.574,42656278.8,444950000,11.43105523,59277966.3,462816000,8.807555301,16943831.32,139410000,9.227773125,49538519.25,625869000,13.63398683,47294586.8,421072000,9.903175363
20080429,-0.608899649,0.223323653,-0.650877625,0.18825151,1.478478108,0.19073724,2.158274775,0.074759858,-0.138851825,-1.691016215,-6,2.5,1,24.617,42387275.24,444950000,11.49725413,59410579.2,462816000,8.790127722,16830433.5,139410000,9.283209104,49620401.1,625869000,13.61313867,47989543,421072000,9.774244839
20080430,-0.704095541,0.11202391,1.753789668,-0.274257757,-4.216677578,-1.112980497,0.842240755,-0.20589066,-0.203284722,-1.238542024,0,-6.5,0.5,24.637,42079842.6,444950000,11.5739464,59476885.65,462816000,8.781443076,17124746.16,139410000,9.140850599,49473013.77,625869000,13.65071505,45998587.4,421072000,10.15402024
20080501,-1.031614299,-1.822708241,-3.069844699,-0.341527977,0.266302257,-0.827203166,-1.492547747,-0.17169159,0.427488094,-1.177309004,1,-10,-0.5,24.847,41637908.18,444950000,11.68617564,58402721.16,462816000,8.92456226,16603610.4,139410000,9.396366613,49292873.7,625869000,13.6969469,46111283,421072000,10.13164789
20080502,5.368786861,2.045285069,6.322405894,4.663650406,5.180378694,4.077914294,1.940508599,2.03113226,-0.631186904,1.543227624,-4,5.5,-1,23.729,43924438.44,444950000,11.12989615,59609498.55,462816000,8.764131745,17683690.34,139410000,8.883535468,51634694.61,625869000,13.12109425,48553021,421072000,9.672416079
20080505,1.714220824,-1.682642405,-0.270741362,0.243822213,0.52212336,0.173089905,-0.237707922,0.528906307,0.929344936,0.432528697,-4,13,2.5,23.595,44673805.5,444950000,10.95997531,58614901.8,462816000,8.895876062,17632400.48,139410000,8.906467425,51749329.2,625869000,13.09424373,48797194.8,421072000,9.629020617
